school_id,region,division,language,Municipality,District_Name,Barangay,Ownership,Classification,Management,Level,n_test_takers_x,school_low_emerging_total,school_high_emerging_total,school_developing_total,school_transitioning_total,school_at_grade_level_total,school_low_emerging_percent,school_high_emerging_percent,school_developing_percent,school_transitioning_percent,school_at_grade_level_percent,g1_mt_low_emerging,g1_mt_high_emerging,g1_mt_developing,g1_mt_transitioning,g1_mt_at_grade_level,g1_mt_total,g2_mt_low_emerging,g2_mt_high_emerging,g2_mt_developing,g2_mt_transitioning,g2_mt_at_grade_level,g2_mt_total,g2_fil_low_emerging,g2_fil_high_emerging,g2_fil_developing,g2_fil_transitioning,g2_fil_at_grade_level,g2_fil_total,g3_mt_low_emerging,g3_mt_high_emerging,g3_mt_developing,g3_mt_transitioning,g3_mt_at_grade_level,g3_mt_total,g3_fil_low_emerging,g3_fil_high_emerging,g3_fil_developing,g3_fil_transitioning,g3_fil_at_grade_level,g3_fil_total,g3_eng_low_emerging,g3_eng_high_emerging,g3_eng_developing,g3_eng_transitioning,g3_eng_at_grade_level,g3_eng_total,District,School_Name,Address,total_enrollees,total_facilities,total_teachers,n_test_takers_y,english_mps,filipino_mps,mother_tongue_mps,numeracy_mps,mps,overall_mps
135004,CAR,Abra,Ilocano,BUCAY,Lone District,QUIMLOONG,Public,Partially Urban,DepED Managed,Purely ES,22,1,5,6,2,8,0.045454545,0.227272727,0.272727273,0.090909091,0.363636364,0,5,0,0,0,5,1,0,6,0,0,7,1,0,6,0,0,7,0,0,0,7,3,10,0,0,0,9,1,10,0,0,0,2,8,10,Bucay,Quimloong ES,"Quimloong,Bucay,Abra",65,6,8,10,69.55555556,63.77777778,70,65.5,67.48387097,67.77777778
135008,CAR,Abra,Ilocano,BUCAY,Lone District,BANGBANGCAG,Public,Partially Urban,DepED Managed,Purely ES,32,12,2,1,9,8,0.375,0.0625,0.03125,0.28125,0.25,12,0,1,1,0,14,2,3,7,5,0,17,0,2,0,3,0,5,0,0,0,5,8,13,0,0,1,8,4,13,0,0,0,5,8,13,Bucay,Siwasiw ES,Bangbangcag,141,5,9,30,70.51851852,75.11111111,57.03703704,72.83333333,68.23655914,67.55555556
135010,CAR,Abra,Ilocano,BUCAY,Lone District,TABIOG,Public,Partially Urban,DepED Managed,Purely ES,61,8,1,14,26,12,0.131147541,0.016393443,0.229508197,0.426229508,0.196721312,5,1,7,7,0,20,3,1,6,7,2,19,0,0,2,5,5,12,3,0,1,17,8,29,3,0,0,18,8,29,3,0,5,14,7,29,Bucay,Tabiog ES,,162,7,9,26,78.46153846,84.44444444,76.92307692,83.65384615,80.42183623,79.94301994
501342,CAR,Abra,Ilocano,BUCAY,Lone District,LAYUGAN,Public,Partially Urban,DepED Managed,ES and JHS (K to 10),92,37,29,10,16,0,0.402173913,0.315217391,0.108695652,0.173913044,0,15,11,1,0,0,27,17,0,9,9,0,35,17,0,8,10,0,35,0,0,12,11,7,30,1,7,17,2,3,30,5,18,1,6,0,30,Bucay,Layugan Integrated School,Layugan,359,34,15,35,69.14285714,62.15873016,55.68253968,55.71428571,61.47465438,62.32804233
135175,CAR,Abra,Tagalog,BUCLOC,Lone District,LAMAO,Public,Rural,DepED Managed,Purely ES,15,1,1,10,3,0,0.066666667,0.066666667,0.666666667,0.2,0,0,0,3,0,0,3,1,1,3,3,0,8,1,1,4,2,0,8,0,0,4,0,0,4,0,0,4,0,0,4,0,0,3,1,0,4,Bucloc,Bucloc CS,Lubuangen st.,38,8,6,3,63.7037037,65.92592593,62.96296296,71.66666667,65.16129032,64.19753086
135179,CAR,Abra,Ilocano,BUCLOC,Lone District,LABAAN,Public,Rural,DepED Managed,Purely ES,27,11,0,2,12,2,0.407407407,0,0.074074074,0.444444444,0.074074074,5,0,2,1,0,8,5,0,0,4,1,10,5,0,0,4,1,10,1,0,0,1,7,9,1,0,0,1,7,9,1,0,0,7,1,9,Bucloc,Daldalao ES,no street name,75,4,8,14,69.84126984,80.31746032,59.84126984,33.21428571,65.25345622,70
135182,CAR,Abra,Ilocano,BUCLOC,Lone District,DUCLIGAN,Public,Rural,DepED Managed,Purely ES,25,9,1,4,11,0,0.36,0.04,0.16,0.44,0,4,0,0,0,0,4,5,0,0,8,0,13,5,0,0,8,0,13,0,0,0,7,1,8,0,0,0,7,1,8,0,1,4,3,0,8,Bucloc,Ducligan ES,,71,6,8,12,60.37037037,52.40740741,60.37037037,50,56.72043011,57.71604938
135188,CAR,Abra,Ilocano,BUCLOC,Lone District,LINGAY,Public,Rural,DepED Managed,Purely ES,27,9,0,5,6,7,0.333333333,0,0.185185185,0.222222222,0.259259259,5,0,0,0,0,5,3,0,3,3,0,9,3,0,3,3,0,9,1,0,1,5,6,13,1,0,0,8,4,13,1,0,2,3,7,13,Bucloc,Lingey Elementary School,,84,5,9,14,46.66666667,63.80952381,51.11111111,37.85714286,51.79723502,53.86243386
135176,CAR,Abra,Tagalog,DAGUIOMAN,Lone District,CABARUYAN,Public,Partially Urban,DepED Managed,Purely ES,29,18,3,0,7,1,0.620689655,0.103448276,0,0.24137931,0.034482759,13,3,0,0,0,16,1,0,0,1,1,3,1,0,0,1,1,3,4,0,0,1,5,10,4,0,0,6,0,10,4,0,0,6,0,10,Daguioman,Cabaruyan ES,,62,5,6,9,81.48148148,87.65432099,77.03703704,89.44444444,83.01075269,82.05761317
135178,CAR,Abra,Tagalog,DAGUIOMAN,Lone District,TUI (POB.),Public,Partially Urban,DepED Managed,Purely ES,41,21,0,2,13,5,0.512195122,0,0.048780488,0.317073171,0.12195122,6,0,2,0,1,9,10,0,0,8,5,23,9,0,0,10,4,23,3,0,2,4,0,9,5,1,0,3,0,9,6,0,0,3,0,9,Daguioman,Daguioman Central School,Poblacion,119,6,11,16,76.66666667,90.69444444,70.97222222,82.8125,79.87903226,79.44444444
135192,CAR,Abra,Ilocano,DAGUIOMAN,Lone District,PIKEK,Public,Partially Urban,DepED Managed,Purely ES,19,8,2,2,5,2,0.421052632,0.105263158,0.105263158,0.263157895,0.105263158,3,2,0,0,0,5,0,0,0,0,0,0,3,0,2,2,1,8,0,0,0,0,0,0,1,0,0,5,0,6,2,0,0,3,1,6,Daguioman,Pikek PS,,49,5,4,6,85.18518519,85.92592593,86.66666667,86.66666667,86.02150538,85.92592593
135015,CAR,Abra,Ilocano,DOLORES,Lone District,CABAROAN,Public,Partially Urban,DepED Managed,Purely ES,27,8,0,2,8,9,0.296296296,0,0.074074074,0.296296296,0.333333333,3,0,2,0,0,5,5,0,0,7,2,14,5,0,0,3,8,16,0,0,0,3,3,6,0,0,0,2,4,6,0,0,0,5,1,6,Dolores,Cabaroan ES,0,56,5,5,6,47.40740741,52.59259259,52.96296296,58.33333333,51.93548387,50.98765432
135016,CAR,Abra,Ilocano,DOLORES,Lone District,CARDONA,Public,Partially Urban,DepED Managed,Purely ES,32,21,1,3,6,1,0.65625,0.03125,0.09375,0.1875,0.03125,13,0,0,1,1,15,4,0,1,3,0,8,4,0,1,3,0,8,0,0,0,0,0,0,4,0,1,4,0,9,4,1,2,2,0,9,Dolores,Cardona Elementary School,,84,3,8,13,32.13675214,44.61538462,51.45299145,28.07692308,40.84367246,42.73504274
135017,CAR,Abra,Ilocano,DOLORES,Lone District,POBLACION,Public,Partially Urban,DepED Managed,Purely ES,134,55,24,10,30,15,0.410447761,0.179104478,0.074626866,0.223880597,0.111940299,25,12,3,0,2,42,24,9,2,3,8,46,24,9,2,3,8,46,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,27,5,46,Dolores,Dolores CS,,290,8,19,32,54.65277778,58.40277778,55.55555556,57.5,56.37096774,56.20370371
135019,CAR,Abra,Ilocano,DOLORES,Lone District,TALOGTOG,Public,Partially Urban,DepED Managed,Purely ES,76,34,8,4,22,8,0.447368421,0.105263158,0.052631579,0.289473684,0.105263158,12,8,4,1,3,28,10,5,2,6,5,28,9,0,0,10,3,22,11,0,0,10,5,26,12,0,0,10,4,26,13,0,0,11,2,26,Dolores,Don Rosalio Eduarte ES,"Talogtog, Dolores, Abra",228,8,13,36,57.65432099,64.44444444,52.90123457,49.02777778,57.13261649,58.33333333
135020,CAR,Abra,Ilocano,DOLORES,Lone District,KIMMALABA,Public,Partially Urban,DepED Managed,Purely ES,37,12,6,2,15,2,0.324324324,0.162162162,0.054054054,0.405405405,0.054054054,5,5,1,1,0,12,5,0,0,9,1,15,4,0,0,11,0,15,3,0,1,6,0,10,3,0,1,6,0,10,3,1,1,3,2,10,Dolores,Kimmalaba ES,,99,4,9,17,81.30718954,79.73856209,77.64705882,64.11764706,77.5711575,79.56427015
135021,CAR,Abra,Tagalog,DOLORES,Lone District,MUDIIT,Public,Partially Urban,DepED Managed,Purely ES,51,24,10,9,0,8,0.470588235,0.196078431,0.176470588,0,0.156862745,6,3,2,0,2,13,5,5,8,0,0,18,5,5,7,0,1,18,10,2,3,0,5,20,10,2,3,0,5,20,13,2,0,0,5,20,Dolores,Mudiit ES,,124,8,10,20,53.22222222,61.22222222,63.55555556,36.75,56.41935484,59.33333333
135022,CAR,Abra,Ilocano,DOLORES,Lone District,PACAC,Public,Partially Urban,DepED Managed,Purely ES,29,24,0,0,4,1,0.827586207,0,0,0.137931035,0.034482759,11,0,0,0,0,11,6,0,0,1,2,9,6,0,0,2,1,9,6,0,0,3,0,9,5,0,0,4,0,9,7,0,0,2,0,9,Dolores,Pacac ES,,62,5,7,8,53.61111111,59.72222222,63.61111111,34.375,55.80645161,58.98148148
135023,CAR,Abra,Ilocano,DOLORES,Lone District,TAPING,Public,Partially Urban,DepED Managed,Purely ES,35,8,1,3,20,3,0.228571429,0.028571429,0.085714286,0.571428571,0.085714286,8,1,1,1,0,11,0,0,0,5,5,10,0,0,0,8,2,10,0,0,1,12,1,14,0,0,1,13,0,14,0,0,2,11,1,14,Dolores,Taping Elementary School,Taping,94,9,10,18,65.18518519,67.77777778,64.19753086,66.38888889,65.80645161,65.72016461
218501,CAR,Abra,Ilocano,DOLORES,Lone District,LIBTEC,Public,Partially Urban,DepED Managed,Purely ES,38,8,3,6,10,11,0.210526316,0.078947368,0.157894737,0.263157895,0.289473684,4,0,2,2,0,8,4,0,3,2,6,15,4,0,2,4,5,15,3,0,0,5,7,15,3,0,0,3,9,15,0,3,2,4,6,15,Dolores,Libtec Elementary School,None/NA,111,6,11,18,62.96296296,56.66666667,50.86419753,38.88888889,54.51612903,56.83127572
218521,CAR,Abra,Ilocano,DOLORES,Lone District,SALUCAG,Public,Partially Urban,DepED Managed,Purely ES,19,6,0,0,12,1,0.315789474,0,0,0.631578947,0.052631579,3,0,0,3,0,6,1,1,1,1,2,6,2,0,0,3,1,6,1,0,0,6,0,7,1,0,0,6,0,7,1,0,0,6,0,7,Dolores,Lourdes Zapata Primary School,NOT APPLICABLE,63,4,4,10,61.77777778,62.22222222,66.22222222,43,60.77419355,63.40740741
135027,CAR,Abra,Ilocano,LA PAZ,Lone District,BENBEN (BONBON),Public,Partially Urban,DepED Managed,Purely ES,40,17,1,3,13,6,0.425,0.025,0.075,0.325,0.15,8,0,2,2,2,14,6,1,1,7,1,16,6,1,1,7,1,16,1,0,0,9,0,10,1,0,0,9,0,10,3,0,0,4,3,10,La Paz,Benben Elementary School,"Benben, La Paz, Abra",84,6,6,15,57.03703704,79.25925926,58.37037037,45,62.32258065,64.88888889
135028,CAR,Abra,Ilocano,LA PAZ,Lone District,BULBULALA,Public,Partially Urban,DepED Managed,Purely ES,55,16,3,14,16,6,0.290909091,0.054545455,0.254545455,0.290909091,0.109090909,6,2,9,1,0,18,8,4,0,6,0,18,6,1,4,7,0,18,4,0,0,15,0,19,4,0,0,8,7,19,4,0,1,8,6,19,La Paz,Bulbulala ES,0,166,7,13,25,67.73333333,72.44444444,60,37.6,62.96774194,66.72592592
135029,CAR,Abra,Ilocano,LA PAZ,Lone District,CANAN (GAPAN),Public,Partially Urban,DepED Managed,Purely ES,63,35,0,9,7,12,0.555555556,0,0.142857143,0.111111111,0.190476191,17,0,2,0,3,22,13,0,0,3,4,20,13,0,0,5,2,20,6,0,1,9,5,21,5,0,3,5,8,21,5,0,7,2,7,21,La Paz,Canan ES,,140,3,10,14,82.06349206,82.85714286,78.41269841,78.57142857,80.78341014,81.11111111
135031,CAR,Abra,Ilocano,LA PAZ,Lone District,BULI,Public,Partially Urban,DepED Managed,Purely ES,8,3,2,1,1,1,0.375,0.25,0.125,0.125,0.125,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,1,1,6,1,1,2,1,1,6,2,1,1,1,1,6,La Paz,Gongonot Elementary School,,26,2,4,9,75.80246914,61.97530864,75.30864198,65,70.25089606,71.02880659
135032,CAR,Abra,Ilocano,LA PAZ,Lone District,BULBULALA,Public,Partially Urban,DepED Managed,Purely ES,67,26,15,8,7,11,0.388059702,0.223880597,0.119402985,0.104477612,0.164179105,7,13,0,0,0,20,9,0,0,6,3,18,7,0,4,5,2,18,11,0,2,12,4,29,9,0,0,14,6,29,12,2,4,2,9,29,La Paz,Isit Elementary School,,146,4,10,21,90.47619048,88.99470899,67.08994709,58.0952381,79.07834101,82.18694885
135034,CAR,Abra,Tagalog,LA PAZ,Lone District,LIGUIS,Public,Partially Urban,DepED Managed,Purely ES,41,29,9,0,3,0,0.707317073,0.219512195,0,0.073170732,0,10,0,0,1,0,11,14,0,0,2,0,16,14,0,0,2,0,16,5,0,3,2,4,14,5,0,3,2,4,14,5,9,0,0,0,14,La Paz,Liguis ES,,109,6,7,14,51.9047619,54.28571429,47.61904762,33.57142857,48.98617512,51.26984127
135035,CAR,Abra,Ilocano,LA PAZ,Lone District,MALABBAGA,Public,Partially Urban,DepED Managed,Purely ES,46,11,4,4,25,2,0.239130435,0.086956522,0.086956522,0.543478261,0.043478261,7,2,2,4,0,15,2,1,1,14,0,18,2,0,1,14,1,18,5,0,0,6,2,13,2,1,0,9,1,13,2,2,1,7,1,13,La Paz,Malabbaga ES,,149,7,9,29,76.24521073,81.76245211,79.38697318,80.86206897,79.35483871,79.13154534
135037,CAR,Abra,Ilocano,LA PAZ,Lone District,MUDENG,Public,Partially Urban,DepED Managed,Purely ES,52,27,5,11,6,3,0.519230769,0.096153846,0.211538462,0.115384615,0.057692308,15,4,0,0,0,19,8,0,10,3,0,21,8,0,10,3,0,21,0,0,0,0,0,0,4,0,1,7,0,12,4,1,1,3,3,12,La Paz,Mudeng ES,,174,3,10,20,87.88888889,88.88888889,92.55555556,75.5,87.93548387,89.77777778
135040,CAR,Abra,Ilocano,LA PAZ,Lone District,PIDIPID,Public,Partially Urban,DepED Managed,Purely ES,47,23,6,9,8,1,0.489361702,0.127659575,0.191489362,0.170212766,0.021276596,8,0,0,0,0,8,14,0,0,6,2,22,15,0,1,5,1,22,5,0,0,12,0,17,4,3,4,6,0,17,0,6,8,3,0,17,La Paz,Pidipid ES,,113,8,8,13,59.48717949,72.30769231,74.7008547,70.76923077,69.08188586,68.83190883
135041,CAR,Abra,Ilocano,LA PAZ,Lone District,SAN GREGORIO,Public,Partially Urban,DepED Managed,Purely ES,72,24,11,12,11,14,0.333333333,0.152777778,0.166666667,0.152777778,0.194444444,16,7,0,0,0,23,15,0,4,7,0,26,7,2,7,1,9,26,5,5,2,2,9,23,5,4,1,5,8,23,1,2,5,10,5,23,La Paz,San Gregorio ES,#VALUE!,183,6,10,19,80.70175439,80.70175439,82.92397661,77.36842105,80.91680815,81.44249513
135042,CAR,Abra,Ilocano,LA PAZ,Lone District,LIGUIS,Public,Partially Urban,DepED Managed,Purely ES,18,11,4,0,2,1,0.611111111,0.222222222,0,0.111111111,0.055555556,5,3,0,0,0,8,5,0,0,1,0,6,5,0,0,1,0,6,1,0,0,3,0,4,1,0,0,3,0,4,1,1,0,1,1,4,La Paz,Sidongan PS,,23,2,2,10,65.04318109,68.86532372,65.78978317,56.5720988,64.90528003,66.56609599
135043,CAR,Abra,Ilocano,LA PAZ,Lone District,TOON,Public,Partially Urban,DepED Managed,Purely ES,24,11,0,0,11,2,0.458333333,0,0,0.458333333,0.083333333,6,0,0,0,0,6,2,0,0,7,3,12,4,0,0,8,0,12,1,0,0,2,3,6,1,0,0,4,1,6,1,0,0,3,2,6,La Paz,Toon ES,,62,5,6,10,65.33333333,65.11111111,85.77777778,69.5,71.74193548,72.07407407
135044,CAR,Abra,Ilocano,LA PAZ,Lone District,UDANGAN,Public,Partially Urban,DepED Managed,Purely ES,20,11,0,0,4,5,0.55,0,0,0.2,0.25,4,0,0,2,1,7,3,0,0,3,0,6,3,0,0,2,1,6,3,0,1,0,3,7,3,0,0,1,3,7,4,0,0,0,3,7,La Paz,Udangan PS,,52,6,2,11,78.58585859,79.39393939,86.46464646,80.90909091,81.40762463,81.48148148
500743,CAR,Abra,Ilocano,LA PAZ,Lone District,POBLACION,Public,Partially Urban,DepED Managed,ES and JHS (K to 10),210,60,24,58,57,11,0.285714286,0.114285714,0.276190476,0.271428571,0.052380952,22,24,18,4,0,68,29,0,22,27,0,78,29,0,22,27,0,78,0,0,0,0,0,0,9,0,18,26,11,64,9,0,18,26,11,64,La Paz,La Paz Integrated School,North Sarosar,1033,48,60,69,85.44283414,82.38325282,78.90499195,80.07246377,81.96353436,82.24369297
135047,CAR,Abra,Ilocano,LACUB,Lone District,BACAG,Public,Partially Urban,DepED Managed,Purely ES,18,6,2,4,6,0,0.333333333,0.111111111,0.222222222,0.333333333,0,4,0,0,0,0,4,1,1,3,0,0,5,1,0,3,1,0,5,0,0,0,0,0,0,0,3,3,3,0,9,1,2,1,5,0,9,Lacub,Bacag ES,,63,6,6,15,71.25925926,70.81481481,72.74074074,66.66666667,70.96774194,71.60493827
135055,CAR,Abra,Ilocano,LACUB,Lone District,BUNEG,Public,Partially Urban,DepED Managed,Purely ES,31,13,0,12,6,0,0.419354839,0,0.387096774,0.193548387,0,10,0,6,0,0,16,3,0,6,6,0,15,3,0,6,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lacub,Buneg PS,,52,4,2,14,65.075053,68.8369907,65.79517098,56.59988631,64.85779787,66.56907156
135064,CAR,Abra,Ilocano,LACUB,Lone District,POBLACION (TALAMPAC),Public,Partially Urban,DepED Managed,Purely ES,66,38,6,5,10,7,0.575757576,0.090909091,0.075757576,0.151515152,0.106060606,15,6,1,0,0,22,18,0,0,3,3,24,18,0,0,0,6,24,9,0,2,9,0,20,9,0,0,10,1,20,5,0,4,10,1,20,Lacub,Lacub CS,NOT APPLICABLE,208,9,13,36,73.82716049,74.9382716,57.90123457,46.94444444,66.05734767,68.88888889
135067,CAR,Abra,Ilocano,LACUB,Lone District,LAN-AG,Public,Partially Urban,DepED Managed,Purely ES,27,11,0,8,6,2,0.407407407,0,0.296296296,0.222222222,0.074074074,6,0,4,0,0,10,0,0,7,0,0,7,0,0,4,3,0,7,0,0,0,0,0,0,4,0,3,2,1,10,5,0,0,3,2,10,Lacub,Lan-ag ES,,68,6,4,13,70.42735043,80,76.92307692,48.84615385,72.30769231,75.78347578
135076,CAR,Abra,Tagalog,LACUB,Lone District,PACOC,Public,Partially Urban,DepED Managed,Purely ES,25,18,0,0,3,4,0.72,0,0,0.12,0.16,7,0,0,0,0,7,4,1,0,1,0,6,4,0,0,2,0,6,5,0,0,3,4,12,5,0,0,3,4,12,7,0,0,1,4,12,Lacub,Pacoc ES,,73,2,8,7,75.87301587,85.71428571,57.14285714,52.14285714,70.23041475,72.91005291
135079,CAR,Abra,Ilocano,LACUB,Lone District,BUNEG,Public,Partially Urban,DepED Managed,Purely ES,8,4,1,2,1,0,0.5,0.125,0.25,0.125,0,3,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4,1,1,1,1,0,4,Lacub,Sap-al Elementary School,NOT APPLICABLE,29,4,3,6,44.81481481,59.62962963,55.18518519,56.66666667,53.65591398,53.20987654
135083,CAR,Abra,Ilocano,LACUB,Lone District,BUNEG,Public,Partially Urban,DepED Managed,Purely ES,9,1,0,0,4,4,0.111111111,0,0,0.444444444,0.444444444,0,0,0,3,1,4,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,2,4,1,0,0,1,2,4,1,0,0,1,2,4,Lacub,Talipugo Elementary School,NOT APPLICABLE,40,6,6,6,77.03703704,70.37037037,75.55555556,75,74.40860215,74.32098766
135202,CAR,Abra,Ilocano,LAGAYAN,Lone District,COLLAGO,Public,Rural,DepED Managed,Purely ES,30,0,5,14,10,1,0,0.166666667,0.466666667,0.333333333,0.033333333,0,0,2,3,1,6,0,0,7,7,0,14,0,0,7,7,0,14,0,0,3,7,0,10,0,0,3,7,0,10,0,5,5,0,0,10,Lagayan,Baybayatin PS,#VALUE!,65,6,4,7,60.31746032,67.61904762,76.50793651,61.42857143,67.28110599,68.14814815
135208,CAR,Abra,Tagalog,LAGAYAN,Lone District,COLLAGO,Public,Rural,DepED Managed,Purely ES,34,1,3,1,18,11,0.029411765,0.088235294,0.029411765,0.529411765,0.323529412,1,3,0,6,0,10,0,0,2,7,0,9,0,0,1,8,0,9,2,0,0,3,10,15,2,0,0,3,10,15,0,0,0,4,11,15,Lagayan,Collago ES,Not applicable,91,6,9,20,51.77777778,69.77777778,62.55555556,53,60.29032258,61.37037037
135210,CAR,Abra,Ilocano,LAGAYAN,Lone District,PULOT,Public,Rural,DepED Managed,Purely ES,16,8,0,0,7,1,0.5,0,0,0.4375,0.0625,3,0,0,0,0,3,3,0,0,3,0,6,3,0,0,3,0,6,2,0,0,3,2,7,2,0,0,3,2,7,2,0,0,4,1,7,Lagayan,Kiwas PS,,29,4,3,7,84.44444444,85.71428571,84.44444444,98.57142857,86.6359447,84.86772486
135212,CAR,Abra,Ilocano,LAGAYAN,Lone District,POBLACION,Public,Rural,DepED Managed,Purely ES,68,16,0,16,31,5,0.235294118,0,0.235294118,0.455882353,0.073529412,8,0,0,16,0,24,8,0,0,14,0,22,6,0,16,0,0,22,2,0,0,17,3,22,2,0,0,17,3,22,2,0,0,15,5,22,Lagayan,Lagayan CS,,171,7,10,19,81.87134503,79.41520468,90.87719298,83.42105263,83.97283531,84.0545809
135214,CAR,Abra,Tagalog,LAGAYAN,Lone District,COLLAGO,Public,Rural,DepED Managed,Purely ES,5,0,2,0,3,0,0,0.4,0,0.6,0,0,2,0,0,0,2,0,0,1,2,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lagayan,Lukgay PS,Lukgay,11,0,2,7,65.03124884,68.84146341,65.760617,56.76931788,64.83324712,66.54444308
135219,CAR,Abra,Ilocano,LAGAYAN,Lone District,PANG-OT,Public,Rural,DepED Managed,Purely ES,12,0,4,1,4,3,0,0.333333333,0.083333333,0.333333333,0.25,0,4,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,2,3,5,0,0,0,2,3,5,0,0,1,1,3,5,Lagayan,Pang-ot Primary School,,14,4,3,2,97.77777778,98.88888889,88.88888889,87.5,94.19354839,95.18518519
135220,CAR,Abra,Other,LAGAYAN,Lone District,PULOT,Public,Rural,DepED Managed,Purely ES,45,18,0,6,19,2,0.4,0,0.133333333,0.422222222,0.044444444,16,0,4,0,1,21,1,0,0,14,0,15,1,0,0,14,0,15,1,0,1,7,0,9,1,0,1,7,0,9,1,0,2,5,1,9,Lagayan,Pulot ES,not applicable,114,7,10,14,49.84126984,63.65079365,62.53968254,36.07142857,55.76036866,58.67724868
501341,CAR,Abra,Ilocano,LAGAYAN,Lone District,BA-I,Public,Rural,DepED Managed,ES and JHS (K to 10),44,8,0,9,18,9,0.181818182,0,0.204545455,0.409090909,0.204545455,7,0,9,1,0,17,2,0,0,10,0,12,1,0,0,11,0,12,0,0,0,4,11,15,0,0,0,6,9,15,0,0,0,6,9,15,Lagayan,Ba-i Integrated School,Ba-i,191,35,17,17,50.32679739,73.46405229,55.4248366,42.35294118,57.49525617,59.73856209
135133,CAR,Abra,Ilocano,LANGIDEN,Lone District,BAAC,Public,Rural,DepED Managed,Purely ES,5,2,0,1,2,0,0.4,0,0.2,0.4,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,2,0,0,1,1,0,2,Langiden,Baac ES,Baac,20,5,3,1,97.77777778,97.77777778,64.44444444,90,87.09677419,86.66666667
135136,CAR,Abra,Ilocano,LANGIDEN,Lone District,POBLACION,Public,Rural,DepED Managed,Purely ES,52,13,13,8,11,7,0.25,0.25,0.153846154,0.211538462,0.134615385,7,3,1,2,0,13,4,0,4,3,7,18,4,3,4,5,2,18,5,1,2,3,10,21,4,3,3,11,0,21,2,7,3,4,5,21,Langiden,Langiden CS,not applicable,107,5,11,16,87.77777778,84.02777778,85.13888889,67.1875,83.26612903,85.64814815
135137,CAR,Abra,Ilocano,LANGIDEN,Lone District,MABUNGTOT,Public,Rural,DepED Managed,Purely ES,20,1,4,2,12,1,0.05,0.2,0.1,0.6,0.05,0,3,0,1,0,4,1,0,1,6,0,8,1,0,0,7,0,8,3,0,0,4,1,8,3,0,0,4,1,8,0,1,2,4,1,8,Langiden,Mabungtot ES,#VALUE!,49,8,8,7,92.06349206,91.74603175,89.52380952,92.14285714,91.24423963,91.11111111
135138,CAR,Abra,Ilocano,LANGIDEN,Lone District,MALAPAAO,Public,Rural,DepED Managed,Purely ES,44,10,5,5,14,10,0.227272727,0.113636364,0.113636364,0.318181818,0.227272727,3,0,0,7,6,16,6,2,4,4,0,16,5,5,2,4,0,16,0,0,0,8,4,12,0,0,0,8,4,12,2,0,3,3,4,12,Langiden,Malapaao ES,,115,8,9,15,80.2962963,78.07407407,67.55555556,71.33333333,74.79569892,75.30864198
135142,CAR,Abra,Ilocano,LANGIDEN,Lone District,QUILLAT,Public,Rural,DepED Managed,Purely ES,45,20,10,8,6,1,0.444444444,0.222222222,0.177777778,0.133333333,0.022222222,13,9,0,0,0,22,4,6,0,0,0,10,4,0,6,0,0,10,3,0,9,1,0,13,3,1,6,3,0,13,3,1,2,6,1,13,Langiden,Quillat ES,Quillat,115,5,8,14,78.73015873,82.06349206,75.55555556,64.28571429,76.9124424,78.78306878
135049,CAR,Abra,Tagalog,MALIBCONG,Lone District,UMNAP,Public,Rural,DepED Managed,Purely ES,25,1,4,1,11,8,0.04,0.16,0.04,0.44,0.32,1,3,0,1,0,5,0,0,1,6,4,11,0,0,1,6,4,11,1,0,2,4,2,9,1,0,0,8,0,9,0,1,0,4,4,9,Malibcong,Bangilo ES,not applicable,90,5,9,13,70.08547009,69.05982906,72.13675214,61.15384615,69.23076923,70.42735043
135051,CAR,Abra,Tagalog,MALIBCONG,Lone District,BAYABAS,Public,Rural,DepED Managed,Purely ES,14,3,0,0,9,2,0.214285714,0,0,0.642857143,0.142857143,2,0,0,2,0,4,1,0,0,4,0,5,1,0,0,4,0,5,0,0,0,5,0,5,0,0,0,4,1,5,0,0,0,3,2,5,Malibcong,Bayabas Elementary School,,30,5,4,2,77.77777778,86.66666667,87.77777778,75,82.90322581,84.07407408
135052,CAR,Abra,Ilocano,MALIBCONG,Lone District,BINASARAN,Public,Rural,DepED Managed,Purely ES,8,0,0,0,3,5,0,0,0,0.375,0.625,0,0,0,1,1,2,0,0,0,3,0,3,0,0,0,2,1,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,Malibcong,Binasaran PS,NONE,18,5,4,2,81.11111111,87.77777778,74.44444444,82.5,81.29032258,81.11111111
